frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
91,0.2114251,0.005641271,0.9831126,0.09544136,0.06457823,0.05200796,0.07568136,0.08528648,0.06874104,0.6053635,0.02719568,0.7013014,0.01505415,0.9528366,0.04060746,0.2933165,0.06541239,0.07753393,0.05081332,0.0551338
92,0.2070778,0.005289553,0.9841655,0.09748757,0.06412604,0.05189972,0.07566524,0.08421931,0.06926025,0.5920393,0.02709769,0.6782733,0.01505627,0.9557772,0.0400576,0.2869727,0.06631568,0.07747138,0.05079304,0.0549051
93,0.2044911,0.00495977,0.9851528,0.1016745,0.06374786,0.0518301,0.07565458,0.083281,0.07038046,0.5750947,0.02700965,0.6592566,0.01505672,0.9585344,0.03970049,0.2827365,0.06675632,0.07740615,0.05077527,0.05472027
94,0.202878,0.004650546,0.9860785,0.1048802,0.06342876,0.05175998,0.07564119,0.08227462,0.07177761,0.5592765,0.02693315,0.6395259,0.01505866,0.9611198,0.03932188,0.2792003,0.06765226,0.0773574,0.0507497,0.05452247
95,0.2057107,0.004360601,0.9869465,0.1064146,0.0631218,0.0517684,0.0756308,0.08199058,0.07235451,0.5440018,0.02685912,0.6343749,0.01506023,0.9635439,0.03949948,0.2766752,0.06777111,0.07733725,0.05072417,0.05434528
96,0.208848,0.004121957,0.9877604,0.1074886,0.0632979,0.05174459,0.07562211,0.08128241,0.07411934,0.5299919,0.02680221,0.6252473,0.01506263,0.9658169,0.03932056,0.2694162,0.0691236,0.0773141,0.05070473,0.05417833
97,0.211811,0.004097428,0.9885235,0.1121168,0.06368131,0.0517994,0.07562447,0.08097187,0.07678231,0.5164839,0.02675326,0.6298388,0.01506521,0.9679482,0.03903742,0.2671743,0.0696194,0.07731692,0.05069892,0.05403586
98,0.2150786,0.004496907,0.989239,0.1148336,0.06389163,0.05182108,0.07563581,0.08130337,0.07806841,0.5041005,0.02673961,0.649005,0.01506622,0.9699466,0.038703,0.2669602,0.07033245,0.07737459,0.05069816,0.05389648
99,0.2193926,0.004705662,0.9899099,0.1159332,0.06398851,0.05180466,0.07563934,0.08139,0.07973448,0.4948859,0.02671735,0.6654536,0.01506703,0.9718204,0.03840438,0.2666397,0.07150685,0.07739065,0.05069642,0.05377389
100,0.2217985,0.004947986,0.9905391,0.117907,0.06378242,0.05180895,0.07564089,0.08157041,0.08231919,0.484967,0.02667392,0.6826318,0.01506785,0.9735774,0.03798654,0.2668679,0.07286122,0.07742599,0.05069854,0.05365044
