frame,AU1,AU2,AU4,AU5,AU6,AU7,AU9,AU10,AU12,AU14,AU15,AU17,AU18,AU20,AU23,AU24,AU25,AU26,AU27,AU43
78,0.9672072,0.05904213,0.9695762,0.04600088,0.06368285,0.05836271,0.07513374,0.04593206,0.08205795,0.05145903,0.7818523,0.4151435,0.0152466,0.08445038,0.006563929,0.02006302,0.03070303,0.07714728,0.05043728,0.08124308
79,0.9692518,0.05717178,0.9714732,0.04567059,0.06317662,0.05915353,0.07513425,0.04601986,0.08072601,0.05140536,0.7505293,0.3938768,0.01523821,0.08351348,0.006598638,0.02011629,0.03069749,0.07718056,0.05044467,0.1385267
80,0.9711689,0.05437949,0.9732518,0.04540611,0.06265859,0.06139309,0.07513551,0.04594673,0.07946372,0.05137577,0.7193517,0.3739648,0.01524898,0.08285688,0.006659109,0.0201857,0.03057433,0.07715186,0.05046479,0.1406511
81,0.9729666,0.05098899,0.9749195,0.04518505,0.06217778,0.06310552,0.07513331,0.04582376,0.07897985,0.05140155,0.6876453,0.3598655,0.01525729,0.08320624,0.006703672,0.02022374,0.03035648,0.07712452,0.05045659,0.1352897
82,0.9746521,0.04856773,0.9764832,0.04496733,0.06198698,0.06319343,0.07512745,0.04570718,0.07882717,0.05147965,0.6550876,0.348658,0.0152619,0.08381405,0.006703,0.02017125,0.03020559,0.07723359,0.05044774,0.1300888
83,0.9762325,0.04697516,0.9779495,0.04478629,0.06178308,0.06291639,0.07512276,0.04558649,0.07867268,0.05159183,0.6230907,0.3406849,0.01526798,0.08378363,0.006662538,0.02010942,0.03011712,0.07730553,0.05045209,0.125161
84,0.9777144,0.04764041,0.9793243,0.04518694,0.06170584,0.06282599,0.07511933,0.04547161,0.07948291,0.05171,0.5907316,0.3334216,0.01526311,0.08346339,0.006696112,0.02006814,0.03009773,0.07725287,0.05044764,0.1205287
85,0.9791039,0.04833856,0.9806135,0.04558469,0.06163956,0.06262824,0.07511739,0.04539156,0.08089805,0.05180877,0.5616786,0.3246184,0.01525419,0.08309741,0.006691422,0.02005355,0.0301125,0.07719192,0.05043779,0.1162066
86,0.9804067,0.0478334,0.9818222,0.04552877,0.06163001,0.06236129,0.07511564,0.04534199,0.0824756,0.05185406,0.5347583,0.3162039,0.01524554,0.08288247,0.006700843,0.0200656,0.03013099,0.0771374,0.05042643,0.1121412
87,0.9816283,0.04658922,0.9829556,0.04529677,0.06165193,0.06204345,0.07511356,0.04530463,0.08634587,0.05194495,0.5116282,0.3101869,0.01524243,0.08260488,0.006760224,0.0201743,0.03012604,0.07705633,0.05041951,0.1083196
88,0.9827738,0.04565144,0.9840183,0.0451114,0.06151192,0.06186603,0.07511371,0.04528943,0.08768664,0.05197059,0.4940097,0.3052148,0.01523956,0.08184975,0.006896773,0.02037907,0.03002846,0.07697701,0.05041171,0.1047252
89,0.9838478,0.04524492,0.9850147,0.04507887,0.06123858,0.06180359,0.07511553,0.04524305,0.0880388,0.05191784,0.482457,0.3041944,0.01524413,0.08116513,0.007063,0.02060836,0.03007637,0.07690872,0.050402,0.1013472
90,0.9848549,0.04502771,0.985949,0.04504513,0.06100662,0.06175742,0.07511492,0.04517582,0.08746119,0.05185146,0.47149,0.3009857,0.01524787,0.08017515,0.007223289,0.0206741,0.03000939,0.07684241,0.05039187,0.09818909
91,0.9857991,0.04444184,0.9868251,0.04514621,0.0612099,0.0618031,0.07511508,0.04515636,0.0875207,0.05176554,0.4658811,0.2991541,0.01525372,0.07938329,0.007338584,0.0207323,0.02998464,0.07678206,0.05038285,0.0952231
92,0.9866846,0.04378324,0.9876466,0.04515608,0.06148412,0.06176782,0.07511393,0.04528314,0.08820404,0.05168117,0.4718024,0.2960875,0.01526199,0.07879507,0.007447546,0.02072071,0.02986553,0.07674067,0.05037394,0.09244274
93,0.9875148,0.04314573,0.9884168,0.04495968,0.06156861,0.06144754,0.07511216,0.04545087,0.08832414,0.05160175,0.5004086,0.2951805,0.01526268,0.07828988,0.007468633,0.02066993,0.02977053,0.07670714,0.050372,0.08982374
94,0.9882932,0.04120113,0.989139,0.04474648,0.06182911,0.06120593,0.07511092,0.04551632,0.08919677,0.0515278,0.5272599,0.2933773,0.0152737,0.07764202,0.00757449,0.02063135,0.02964816,0.07666309,0.05037675,0.08736727
95,0.9890231,0.03883683,0.9898162,0.04453858,0.06206187,0.06109235,0.07510985,0.04555011,0.08846368,0.05146357,0.5567348,0.2943196,0.01527617,0.07734778,0.007622216,0.02059513,0.02958108,0.07662633,0.05038241,0.08505743
96,0.9897075,0.03681348,0.9904512,0.0443398,0.06221025,0.06093967,0.07510766,0.04557871,0.08749848,0.05139888,0.5843719,0.2957044,0.01527141,0.07764786,0.007689094,0.02052451,0.02953444,0.0765935,0.05038295,0.08289119
97,0.9903492,0.03464715,0.9910465,0.04415297,0.06215996,0.06078129,0.07510618,0.04555625,0.08689459,0.05133728,0.6102859,0.2960795,0.01526663,0.07816798,0.007689156,0.02048798,0.029465,0.07656727,0.05038638,0.080866
98,0.9909509,0.0328217,0.9916048,0.04396914,0.06213532,0.06056137,0.075106,0.0455525,0.08639631,0.05128391,0.6345842,0.2956025,0.01526209,0.07840504,0.007678313,0.02041252,0.02940771,0.07654209,0.05038836,0.07897618
99,0.9915152,0.03137805,0.9921283,0.04381037,0.06217739,0.06040508,0.07510481,0.0455314,0.08593748,0.0512353,0.6573676,0.2965544,0.01525514,0.0785713,0.007654879,0.02032394,0.02934456,0.0765093,0.05038872,0.07720573
100,0.9920442,0.03064544,0.992619,0.04366758,0.06219326,0.06019615,0.07510554,0.0454791,0.0848058,0.05119487,0.6787304,0.2982064,0.01525236,0.07888134,0.007585105,0.02025837,0.02932329,0.07648447,0.05038472,0.07555504
101,0.9925402,0.02953266,0.9930792,0.04351985,0.06238969,0.05999463,0.07510594,0.0454304,0.08385821,0.05115179,0.6987612,0.2977758,0.01524607,0.07929327,0.007567802,0.02022597,0.02933784,0.07646156,0.05037726,0.07400399
102,0.9930053,0.02846589,0.9935107,0.04338269,0.06260604,0.05976759,0.07510637,0.04546835,0.08314106,0.05111274,0.7175432,0.2978983,0.01524147,0.07972085,0.007573698,0.02027228,0.02937487,0.07644293,0.05037011,0.07254662
